id,category,text,trans_text
364,taste,샐러드가 신선하고 특히 스테이크 양이 많고 너무 맛있습니다!!!,"The salad is fresh, especially the amount of steak, and it's so delicious!!!"
365,taste,너무 부드럽고 맛있네요!!!!! 회사에서 단체로 왔는데 맛있더라구요:) 추천해요!,It's so soft and delicious!!!!! I came as a group from the company and it was delicious :) I recommend it!
366,taste,저녁먹으러 온집이였는데 해물 파스타가 향이 깊고 너무 맛있었어요 리조또가 굉장히 부드럽네용 맛집리스트 등극했어요..,"I came to this place for dinner, and the seafood pasta was deep and delicious The risotto is very soft. It has become a list of good restaurants.."
367,taste,"서울숲맛집으로 방문했어요.
휴일인데 웨이팅 길지않아 좋았고, 봉골레파스타보다 리조또가 더 매콤했는데 맛있었어요!! 아이가 스테이크 잘먹었어요~","I visited Seoul Forest restaurant.. It was good that the waiting was not long even though it was a holiday, and the risotto was spicier than the vongole pasta, but it was delicious!! The kid ate the steak well"
368,taste,음식이 넘 맛있습니다,The food is so good
369,taste,"너무맛있어요!!! 맛있어서 사진찍을 생각도 못하고 흡입했지 뭐예요
라코타치즈랑  오일파스타굳입니다",It's so good!!! It was so good that I inhaled it without thinking about taking a picture. Lakota cheese and oil pasta balls
370,taste,맛있어요~~ 잘먹었습니다 ㅎ,It's delicious. Thank you for the food Hah!
371,taste,"스테이크랑 파스타에서 불맛이나요!
한끗차이인데 음식이 차별성있게 맛있네요
스테이크소스도 뭔지 궁금한데 맛나구요","Steak and pasta taste like fire! It's just a little bit different, but the food is differentially delicious. I'm curious what the steak sauce is, but it tastes good"
372,taste,스테이크는 별로인데 리조또가 젤 맛나요. 스파게티는 약간 매콤해요.,"I don't like steak, but risotto tastes the best. Spaghetti is a little spicy."
373,taste,전체적으로 맛있고 후추향이 강해서 느끼하지 않았어요. 해물이 많이 들어가 있어 먹는 재미가 있었어요. 가격대도 적당합니다. ,"Overall, it was delicious and the pepper scent was strong, so it wasn't greasy. It was fun to eat it because it has a lot of seafood in it. The price range is reasonable."
374,taste,기념일에 여자친구랑 와서 맛있는 메뉴와 좋은시간 보내고 갑니다 ^_^,"On the anniversary, I came with my girlfriend and had a great time with delicious food ^_^"
375,taste,"이제까지 먹은 스테이크중 젤루 맛있었오요~~파스타두 짜지 않고 새우도 탱글탱글!
딸램과 데이트하러 왔다가 점심 아주 만족합니다.

근데 조명이 너무 어두운거 같아요
메뉴가 식욕자극하는 좀더 밝은 조명으로 바뀌었으면 더 좋을꺼 같아요~^^","Out of all the steaks I've had, Jellu was deliciousThe pasta is not salty and the shrimp is chewy. I came on a date with my daughter, and I'm very satisfied with lunch. But the lighting is too dark. I think it would be better if the menu changed to a brighter light that stimulates appetite^^"
376,taste,맛있었어요! 매장 천장이 높고 월요일 저녁에 일찍 갔더니 조용히 먹을 수 있었어요,"It was delicious! The store ceiling was high and I went early on Monday evening, so I could eat quietly"
377,taste,매장 분위기가 좋아요?? 특별한날 오면 좋을것 같습니다! 평일 저녁엔 사람이 없어서 조용해요~ 식전빵 아주 맛있습니다?,The atmosphere of the store is good?? It would be nice to come on a special day! It's quiet on weekday evenings because there are no people Pancake bread is very delicious?
378,taste,식전빵부터 맛있어요,It's delicious even before the meal
379,taste,"정말 맛있게 잘 먹었습니다 
외식 잘했어요 감사합니다?",I really enjoyed the meal. I enjoyed eating out Thank you ?
380,taste,가족끼리 왔는데 너무 맛있었어요~잘먹고가요~~!,I came with my family and it was so deliciousEnjoy your meal!
381,taste,우연히 간 곳인데 정말 너무 맛있었습니다^^,I went there by chance and it was so delicious^^
382,taste,"서울숲 맛집 ㅎㅎ 너무 맛있게 잘먹고 갑니다
창가뷰 너무 이뻐요 ??????",Seoul Forest restaurant lol. I ate it so deliciously. The window view is so pretty ??????
383,taste,"아이 생일에 맞춰서 예약 방문했는데요, 토시스테이크는 굽기도 완벽하고 너무 부드러웠어요. 리조또와 해산물파스타, 리조또 모두 너무 맛있었고 친절하셔서 편하게 식사했습니다. 다음에 또 와야겠어요 행복한 시간 감사합니다","I made a reservation for my child's birthday, and the tosh steak was perfect and so soft. The risotto, seafood pasta, risotto were all so delicious and friendly that I ate comfortably. I should come back next time Thank you for the happy time"
384,taste,"알리오올리오. 감바스. 스테이크 모두 맛있어요. 특히 감바스가 짜지 않고 살짝 매콤해서 느끼하지 않아요~!  알리오 올리오도 마늘 때문에 담백하네요 ~!  스테이크도 부드럽고 맛있어요 ~ 
대기가 길까봐 바쁜 점심때 피해서 오길 잘했네요. 직원분들도 모두 친절해요~~! ","Aglio e olio. Gambas. All the steaks are delicious. Especially, gambas is not salty and spicy, so it's not greasy!  The aglio e olio is also light because of the garlic!  Steak is soft and delicious too. I'm glad I avoided it during a busy lunch because I was afraid the waiting would be long. All the staff members are kind, too!"
385,taste,2인 세트 맛있어용?,A set for two is delicious. ?
386,taste,1주년이라 왔는데 테이블이랑 공간도 널찍하고 분위기도 좋고 화장실도 깨끗해요!! 음식은 물론 맛있고 양도 많습니당 배 터지게 먹었어요!! 다음에 또 오고싶어요?,"I came because it's my first anniversary, but the table and space are spacious, the atmosphere is good, and the bathroom is clean!! Of course, the food is delicious and there is a lot of food. I ate a lot!! I want to come back again?"
387,taste,가성비 좋고 분위기도 좋고 맛도 좋아요!,"It's cost-effective, has a good atmosphere, and tastes good!"
388,taste,"먹다가 사진을 급하게 찍어버렸는데, 너무 맛있어요! 까르보나라는 너무 느끼하지도 않고 적당히 부드러우면서 맛있어요! 로제는 큰 타이거새우가 정말 맛있어요! 로제도 느끼하지 않고 맜있어요 ?? 다음엔 남자친구랑 또 와야겠어요! ","I hurriedly took a picture while eating it, and it's so good! Carbonara is not too greasy, but moderately soft and delicious! Ros?'s big tiger shrimp is really delicious! Ros? didn't feel greasy at all ?? I should come back with my boyfriend next time!"
389,taste,"양도 많고 맛있습니다! 파스타, 샐러드, 스테이크 모두 가격에 비해 퀄리티가 너무 좋았고 데이트 장소로도 좋을 것 같아요
","It's a lot and delicious! Pasta, salad, and steak were all of great quality for the price, and I think they would be a good place for a date."
390,taste,"해물 토마토 리조또: 위의 야채도 고소하고 해물이 엄청 신선해요. 조금 매운 맛에 친구들 입맛에 엄청 맞았어요!
부채살 스테이크: 300g을 주문했고 고기가 야들야들해서 맛있어요. 3인이서 나눠먹기 딱 좋아요~
타이거새우 파스타: 리뷰보면서 시켰고, 가성비는 있는 음식이지만 로제맛이 제 상상정도로 진하지는 않아서 조금 아쉽…","Seafood tomato risotto: The vegetables above are savory and the seafood is very fresh. It was a bit spicy and it really suited my friends' taste! Steak: I ordered 300g and it's delicious because the meat is tender. It's perfect for three people to share. Tiger Shrimp Pasta: I ordered it while looking at the reviews, and it's a bit unfortunate that the ros? flavor is not as strong as I imagined..."
391,taste,"세트메뉴 시켜 먹었어요
너무 맛있고 특별한 날 가기 좋아용",I ordered a set menu. It's so delicious and it's good to go on special days
392,taste,맛있습니다. 추석당일 인데 문열어서 방문했는데 굿 초이스 였습니다. 직원분들 친절하시고 일단 음식점은 맛이 가장 중요하죠 정말 맛있게 잘 먹고 갑니다.,"It's delicious. It was the day of Chuseok, and it was a good choice. The staff are kind and the taste is the most important thing when it comes to restaurants. We really enjoyed the food."
393,taste,양도 많고 가격도 싸고 맛도 좋고...뭐 하나 빠지는 곳이 없네요bbbb,"It's a lot, cheap, and delicious...There's nothing missingbbbb"
394,taste,"처음 방문하는데 맛있고, 분위기도 좋네요!
직원분들도 친절하셔서 기분 좋게 식사하고 갑니다:)","It's my first time visiting, and it's delicious and the atmosphere is nice! The staff were kind, so I had a good meal :)"
395,taste,"스테이크도 파스타도 너무 맛있어요! 가격도 적당하구
내부도 깔끔해서 조아요",Steak and pasta are so good! The price is reasonable. It's nice because it's clean inside
396,taste,"서울숲 근처 파스타, 스테이크 식당으로 강추합니당(*?????*)? ??",I strongly recommend you to a pasta and steak restaurant near Seoul Forest
397,taste,맛도 있고 매장도 넓고 가성비가 좋습니다,"It's delicious, spacious, and cost-effective"
398,taste,맛있어요! 잘 먹고 갑니다:) 파스타 맛있어요 ㅎㅎ,It's good! Thank you for the meal. :) The pasta is good Haha
399,taste,여자친구랑 기념일로 해서 왔는데요 분위기도 좋고 음식도 금방 나오고 맛도 맛있습니다!!,"I came here as an anniversary with my girlfriend, and the atmosphere is good, the food comes out quickly, and the taste is delicious!!"
400,taste,분위기 너무 좋아용!! 애매한 시간대에 와서 사람이 많지 않아서 조금 더 좋았던 것 같아요? 매장도 청결하고 음식도 맛있어요? 굿굿 ??,"The atmosphere is so good!! I think it was better because there were not many people at an ambiguous time. ? The store was clean and the food was delicious. ?? Good, good ?"
401,taste,"파스타도 맛있고 스테이크도 넘 부드러워요
가성비 좋게 고급진 식사하고싶으실 때 추천드려요?",The pasta is delicious and the steak is so soft. I recommend it when you want to eat a high-quality meal with a high cost performance. ?
402,taste,깔끔하고 맛있어요!,It's clean and delicious!
403,taste,"가족들끼리 파스타 먹구 싶어서 급하게 서치해서 다녀왔는데, 일단 주차가 편해서 너무 좋았구
쾌적하고 깨끗하구 어른들 모시고 오기에도 너무 좋았어요 양도 많고 스테이크도 너무 맛있었습니당
무엇보다 입맛 까다로우신 할머니가 리조또 드셨는데 너무 맛있다고 좋아하셨어요!!
깔꼼하게 음식 준비해주셔서 감사합니당
무조건 재방문 예정!!","I searched in a hurry because I wanted to eat pasta with my family, but it was so nice to park. It was pleasant and clean, and it was great to bring adults The portions were large and the steak was very delicious. Above all, my grandmother, who is picky about food, ate risotto and liked it because it was so delicious!! Thank you for preparing the food carefully. I'm planning to revisit it no matter what!!"
404,taste,분위기가 좋고 깔끔해요 토마토리조뜨 너무맛있어요 추천 ??,The atmosphere is nice and clean. Tomato risotte is so good Recommended ??
405,taste,너무 맛있어요 ㅠㅠㅠ 부채살 스테이크도 구성도 넘 좋고 맛있어요 타이거새우도 탱글부들 넘 맛있어용 ㅠㅠ 가까우면 자주올것같아요 맛있게 잘먹었습니다♡♡,It's so good. The steak with the fan meat is so good and delicious Tiger shrimp is really good too. I think I'll come often if it's close I really enjoyed the meal.♡♡
406,taste,너무너무맛있었어요,It was so delicious
407,taste,서울숲쪽 나올일 있어서 검색하다가 알게된곳인데 리뷰도 좋고 예약도되서 왔는데 스테이크 부드럽고 파스타도 맛있었어요.주차도 1시간 무료예요..맛있게 먹었어요.,"I found out about this place while searching for something to come out of Seoul Forest, and the reviews were good and I made a reservation, and the steak was soft and the pasta was delicious.Parking is also free for 1 hour..I enjoyed the meal."
408,taste,조용히 맛있게 즐겼습니다,I enjoyed it quietly
409,taste,음식이 전체적으로 맛있네요 양갈비스테이크가 제일 맛있었네요~ 찹스테이크에 후추간이 쎄서 애기는 먹기 힘들어해서 아쉬웠네요! 에이드도 맛있어요!,"The food is good overall The lamb steak was the best It was a pity that the baby had a hard time eating the chop steak because of the strong pepper seasoning! Ade is good, too!"
410,taste,"봉골레랑 크림 리조또 시켰는데 너무 맛있어요 ㅠㅠ
봉골레에 조개 진짜 엄청 많고 리조또도 실한 새우 왕왕 들어가있어요 가게 분위기도 좋고 메뉴도 빨리 나오는 편이에요 칵테일같은 음료도 다양해요 다음에는 스테이크 먹어보려구요!! 기념일에 추천드려요 ??",I ordered vongole and cream risotto and it was so good. Vongole has a lot of clams and a lot of shrimp with risotto The atmosphere of the restaurant is good and the menu comes out quickly There are many kinds of drinks like cocktails I'm going to eat steak next time!! Recommended for anniversary ??
411,taste,서울숲 근처 맛집이에요! 스테이크랑 로제 파스타 너무 맛있게 먹고 갑니다,It's a famous restaurant near Seoul Forest! I really enjoyed the steak and rose pasta
412,taste,"온가족이 왔는데 음식도 맛있고 가게도 쾌적하고 직원분들도 친절하셔서 만족스러운 저녁식사였습니당>_< 식전빵부터 샐러드, 파스타, 리조또, 스테이크 다 맛있었어용! 특히 스테이크 jmt♥? 굽기를 얘기 안해서 바싹 구워주셨는데 하나도 질기지 않았습니당! 분위기도 좋고 깔끔해서 특별한날 식사도 추천해용","The whole family came, and the food was delicious, the store was pleasant, and the staff were kind, so it was a satisfying dinner. >_< Everything from bread to salad, pasta, risotto, and steak was delicious! In particular, the steak jmt♥? was grilled thoroughly because I didn't mention how to grill it, but it wasn't tough at all! The atmosphere is nice and clean, so I recommend you to eat on a special day"
413,taste,뮤지컬 보러왔다가 세상맛집 발견하고 갑니다! 직원분도 정말 친절하시구 샐러드와 파스타 전부 맛있고 고기는 어쩜 입에서 이렇게 살살녹는지 ㅠㅠㅠ 스테이크 진짜 꼭 시키세요 세트메뉴 강추!! 즐겁고 행복한 식사였답니다! 데이트하기에도 좋은 거 같아요,"I came to see the musical and found the best restaurant in the world! The staff is really kind, and the salad and pasta are all good, and how can the meat melt so gently in your mouth? Make sure to order steak I strongly recommend the set menu!! It was a fun and happy meal! I think it's good for a date, too"
414,taste,"애들이 로제파스타가 맛있다고 좋아해요><
새우도 많이 들어있고 맛있어요~~",They like rose pasta because it's deliciousIt has a lot of shrimp in it and it's delicious~~
415,taste,음식이 맛있고 직원분들도 친절해여!! 또 오고 싶은 곳이에요~~!! ,The food is delicious and the staff is kind!! It's a place I want to come again!!
416,taste,우연히 걷다가 들린 맛집인데 분위기도 좋고 맛도 조아용 ^^…~~~~,"It's a restaurant that I accidentally stopped by while walking, and the atmosphere is good and the taste is good ^^...~~~~"
417,taste,"네이버로 예약하고 갔는데 사람이 많더라구요. 예약하길 잘한것 같아요~! 음식이 엄청 빨리 나와서 놀랬구요, 양도 넉넉해서 좋았습니다! 에이드는 조금 밍밍했어요! ","I made a reservation through Naver, but there were a lot of people. I'm glad I made a reservation! I was surprised that the food came out so quickly, and it was good that the amount was enough! The ade was a bit bland!"
418,taste,음식도 너무 맛있고 재방문 의사 완전 있어요!!,The food is so good and I'm willing to revisit it!!
419,taste,"직원분들 친절하시고  맛도 너무 좋아요??
서울숲역 오시면 한번쯤은  와봐야할 곳!  ",The staff are so kind and the taste is so good??. A place to visit when you come to Seoul Forest Station!
420,taste,"성수에서 뭐먹을지 고민하다가 온 곳인데
맛도 괜찮고 가성비도 좋은거 같고 분위기도 좋습니다!
식전빵도 맛나구 추천합니다!","I came here after thinking about what to eat in Seongsu. The taste is good, the cost-effectiveness is good, and the atmosphere is good! I also recommend the bread before meals because it's delicious!"
421,taste,매장 분위기도 좋고 파스타가 맛있어요,The atmosphere of the store is good and the pasta is good
422,taste,"오자마자 인테리어가 고급스러우면서 차분한?느낌이였다 양도 많고 맛도 맛있어서 다른메뉴도 먹고싶은 맛!!
해물 리조또는 매콤한데 전혀 맵지 않고 해산물도 많아서 넘 맛있었고 알리오 올리오는 전혀 느끼한 맛이 없어서 넘 좋았다ㅎㅎ","As soon as I came, the interior was luxurious and calm The amount is large and the taste is delicious, so I want to eat other menus! Seafood risotto was spicy, but it wasn't spicy at all, and there were a lot of seafood, so it was really delicious, and aglio e olio had no greasy taste at all, so I loved itHaha"
423,taste,서울숲 놀러오면 먹을데가 애매했는데 가족모임하기 너무 좋아요! 아기랑 방문했는데 친절하시고 음식 맛도 좋아요. 저희는 고기파 ㅋㅋ 주차도 건물 지하에 하면 돼요. 소규모 모임하실 분들 완전 추천합니다 ?,"The place to eat was ambiguous when I came to Seoul Forest, but it's so nice to have a family gathering! I visited with my baby and he was kind and the food tasted good. We can park in the basement of the building. For those who want to have a small gathering, I highly recommend it ?"
424,taste,서울숲 맛집으로 검색해서 우연히 왔는데 정말 너무 맛있네요!!! 양도 푸짐하고 좋았습니다?? 주차할 곳도 있고 인테리어도 너무 마음에 들어요~,"I searched for a Seoul Forest restaurant and came here by chance, and it's so delicious!!! The portions were big and nice?? There's a place to park and I really like the interior"
425,taste,너무맛있어요! ,It's so good!
426,taste,데이트 중 신랑과 점심을 먹었는데 넘 맛있게잘먹었습니다!^^   ,I had lunch with my groom on a date and it was so delicious!^^
427,taste,부채살 스테이크 기대 이상으로 너무 맛있고 타이거로제파스타는 진짜 진짜 제가 먹은 로제 파스타중 최고였어요ㅠㅠㅠ모듬샐러드에는 카프레제랑 훈제연어 말이가 있다구요!! 꼭 오세요!! 나도 다음에 또 와야지 ?,The steak was better than I expected and Tiger Rose Pasta was the best rose pasta I've ever hadThere are capreze and smoked salmon in the modum salad!! Make sure to come!! I'll come again next time ?
428,taste,"매번 일부러 찾아와서 먹는 곳이에요
너무 맛있어요!!!
타이거 로제 파스타 특히 추천드려요??
어디랑 비교해도 뒤쳐지지 않는 곳이에요",It's a place where I come to eat every time on purpose. It's so good! I especially recommend Tiger Rose Pasta ??. It's a place that's second to none
429,taste,"샐러드, 로제파스타, 샐러드 다 너무 맛있게 먹었어요!
통창에 뷰도 좋고 내부 인테리어도 예뻐서 다음에 또 가족이랑 오고싶네요~!
내부 직원들도 다들 친절하시네요!!
다음에 또 올게요~!","Salad, rose pasta, and salad were all so delicious! I want to come here again with my family next time because the view of the whole window is nice and the interior is pretty. The staff inside are all nice too!! I'll be back next time!"
430,taste,음식이 너무 깨끗하고 맛있었어요!! 다음에 또 소모임할때 꼭 올거에요 잘먹었습니다 ???,The food was so clean and delicious!! I'll come back when we have a small meeting next time. Thank you for the food ???
431,taste,깔끔하고 친절한 직원분들 덕분에 더욱 맛있게 잘 먹었습니다. ,"Thanks to the neat and kind staff, I enjoyed the meal even more."
432,taste,추석 때 가족들과 맛있게 식사하고 왔습니다. 모든 메뉴가 다 맛있어요! 가성비도 좋고 분위기도 좋은 곳입니다~ ,I ate deliciously with my family during Chuseok. Everything on the menu is delicious! It's a place with good cost-effectiveness and a good atmosphere
433,taste,"사진만보고 방문하게 됬는데 너무 맛있어서 놀랐습니당! 특히 찹스테이크 강추입니다!!
크림파스타가 생각보다 양이 많았고 베이컨이 크기별로 푸짐하게 들어가있어서 좋았어요 찹스테이크는 한입 크기로 딱 먹기좋은 사이즈에 고기가 결따라 부드럽게 씹혀서 좋았어요. 그리고 평소엔 양식집메뉴에서 한입으론 아쉬운 양파 마늘 버섯도 한입에 가득 들어가서 꼭꼭 씹히는 사이즈로 되있어서 식감이 즐거운 메뉴였습니다. 전체적으로 간이 센 편이라서 느끼하지 않았습니다 찹스테이크와 크림이 각자 반대되는 맛이라 같이 먹기에 벨런스가 좋았습니다!","I came to visit just by looking at the pictures, and I was surprised because it was so delicious! Especially chop steak!! There was more cream pasta than I thought and it was good because there were plenty of bacon in it Chop steak was a bite-sized, perfect size to eat, and it was good because the meat was chewed gently according to the texture. And it was a menu with a pleasant texture because it was filled with onions, garlic, and mushrooms that were usually disappointing at one bite at a Western restaurant. It's not greasy because it's too salty Chop steak and cream taste the opposite, so the valence was good to eat together!"
434,taste,"지인한테 추천받은 양식맛집이에여!
서울숲근처라 데이트코스로도 좋고 음식의 질이 높은게 느껴집니다
재방문의사 100%에용 잘먹고갑니다","It's a Western restaurant recommended by an acquaintance! Since it is near Seoul Forest, it is good as a date course and I feel the quality of the food is high. I'm 100% willing to revisit. Thank you for the meal"
435,taste,"ㅎㅎ 음식도 맛있고 장소도 분위기가 좋아요!
개인적으로 리조또 굉장히 맛있었습니다!","The food is delicious and the place has a good atmosphere! Personally, the risotto was really good!"
436,taste,"서울숲 맛집 검색해서 왔는데 분위기도 너무 좋고 음식도 너무 맛있어요 ?
로제파스타와 스테이크 시켰는데 양도 많고 기분좋게 잘 먹고 갑니다! ","I searched Seoul Forest restaurant and the atmosphere is so good and the food is so good ?. I ordered ros? pasta and steak, but it's a lot and I'm enjoying it!"
437,taste,"꺄! 스테이크랑 특히 봉골레 파스타 맛있어요?

서울숲 올 일 있으면 강추추~","Wow! Steak and vongole pasta are especially good. ?. If you have a chance to come to Seoul Forest, I strongly recommend it"
438,taste,"파스타, 리조또 시켰는데 둘이 먹기 양도 충분하고 맛있어요?? 특히 타이거새우 로제파스타가 다른 곳에서 먹어본 맛이랑 다른데 오히려 더 맛있었어요? 맛뿐만 아니라 분위기도 좋고 친절하셔서 또 오려구용? ","I ordered pasta and risotto, but it's good enough for both of us?? Especially, Tiger Shrimp Rose Pasta tasted different from other places, but it was even better. ? Not only the taste, but the atmosphere was good and he was kind, so I'm going to come again?"
439,taste,직원분들도 친절하고 맛있어용!,The staff are kind and delicious!
440,taste,"예약시간보다 조금 늦게 도착할꺼 같아 연락드렸더니 친절하게 응대 해주셨습니다.
음식도 맛있고 깔끔하네요!","I contacted you because I thought it would arrive a little later than the reservation time, and you responded kindly.. The food is delicious and clean!"
441,taste,맛있게 잘먹었어요 ㅎㅎ,I really enjoyed the meal. Haha
442,taste,합리적인 가격대+고급진 분위기+맛있는 음식&와인까지 덕분에 주말 저녁에 너무 좋았습니다^^,"Thanks to the reasonable price range, luxurious atmosphere, delicious food and wine, I was very happy on the weekend evening^^"
443,taste,"음식 맛나게 먹었습니다.
가성비가 좋아요~~^^",I enjoyed the food.. The cost-effectiveness is good^^
444,taste,"처음 와봤는데 매장 분위기도 좋고 너무 좋아요~!
웨이팅 첫번째라 얼마 기다리지도 않았고 직원분들도 너무 친절해여~그리고 제일 중요한 맛!! 세트메뉴 시켰는데 다 너무 맛있네요~~또 생각 날꺼 같아요?","It's my first time here, and the atmosphere of the store is good and it's so nice! I didn't wait long because it was my first wait and the staff are so kindAnd the most important taste!! I ordered a set menu and everything is so good~I think I'll think of it again?"
445,taste,스테이크가 부드럽고 담백해서 맛있어요?? 플레이팅도 예쁘고  파스타도 맛있게 잘 먹었습니다ㅎㅎ 분위기도 좋고 조용해서 식사하기에 좋은 것 같아요! ,"Steak is soft and light, so it's delicious?? The plating was pretty and the pasta was deliciousI think it's good to eat because the atmosphere is good and quiet!"
446,taste,"브레이크 타임 없는 양식집 찾다가 우연히 발견해서 온 곳인데, 테이블도 넓고 직원 분들도 친절하시고 음식도 빨리나와요! 다른곳 웨이팅도 긴데 브레이크 타임 없는게 너무너무 좋아요ㅠ성수동 치고 가격도 많이 비싸지 않고 맛있어요! 다음번에 오면 스테이크랑 크림 파스타 먹어보기로 했어요. 재방문 의사 있습니다?","I came here by chance while looking for a Western restaurant without break time, and the table is large, the staff is kind, and the food comes out quickly! I like that there's no break time even though the waiting time is longIt's not that expensive and delicious for Seongsu-dong! I'm going to try steak and cream pasta next time I come. I'm willing to revisit?"
447,taste,A세트 시켜서 둘이 먹었는데 양도 많고 맛도 정말 맛있어요 ㅎㅎ 스테이크 굽기도 적당했고 샐러드도 모둠샐러드라고 해서 뭔가 했는데 연어에 파인애플에 다양하게 구성돼있어서 좋았습니다 가게 인테리어랑 분위기도 정말 좋아서 데이트할때 딱이에요 오늘 생일이었는데 덕분에 맛있는 음식으로 좋은 시간 보냈네요 ㅎㅎ ??,"We ordered A set and we ate it together, and it was a lot and delicious The steak was just right, and the salad was also called assorted salad, so I was wondering what it was, but it was good because there were various types of salmon and pineapple The interior and atmosphere of the store are really nice, so it's perfect for a date. It was my birthday today, so I had a good time with delicious food. lol ??"
448,taste,"진짜 다 맛있고 양도 많고…너무너무 만족하고 가요… 부채살 스테이크도 jmt?? 성수 근처 오면 다음에 또 방문할 것 같아요
","Everything is delicious and there's a lot...I'm so satisfied... If you come near Seongsu, I think I'll visit you again next time."
449,taste,여기 스테이크가 진짜 너무 맛있어요ㅠㅜ 파스타도 괜찮은 거 같아요! 서울숲 들리면 또 올 거 같아요? ,"The steak here is so goodI think pasta is good, too! I think I'll come back when I hear Seoul Forest?"
450,taste,"가성비 좋아요!
좋은 가격에 좋은 퀄리티로 맛있게 먹고 갑니다 !!",It's cost effective! We're going to eat deliciously at a good price and quality!!
451,taste,"식전빵이 부드럽고 맛있고, 큰 새우가 정말 많이 들어가 있어요 토마토 리조또는 매콤해서 질리지 않게 잘 먹었습니다 ㅎㅎ 양도 꽤 되고 맛있어요!",The bread is soft and delicious. It has a lot of big shrimp in it I ate tomato risotto well so that I wouldn't get tired of it It's quite a lot and delicious!
452,taste,전반적으로 음식이 맛있어요 직원분들도 친절하셔서 기분 좋은 식사했습니다,"Overall, the food is delicious The staff members were nice, so I had a great meal"
453,taste,기념일이라 방문했는데 모든 메뉴가 너무너무 맛있고 분위기도 좋아요? 파스타 양도 적지 않아서 배부르게 잘 먹었습니다! 다음에 또 방문할거 같아요 :) ,"I visited because it was an anniversary, and all the menus were so delicious and the atmosphere was good. ? The amount of pasta was not small, so I ate it well! I think I will visit again next time :)"
454,taste,양도 많고 맛있어요! 분위기도 좋구용ㅎㅎ,"It's a lot and delicious! The atmosphere is good, too. LOL"
455,taste,파스타 적당히 맵고 맛있었고 리코타치즈 샐러드 맛있다구해서 갔는데 정말 맛있었어용! 가게가 조용해서 친구들과 가서 조용히 얘기하기 좋아요~~??,"The pasta was moderately spicy and delicious, and the ricotta cheese salad was delicious, so I went there and it was really delicious! The store is quiet, so it's good to go and talk quietly with friends~~??"
456,taste,여긴 스테이크 맛집이예요!!동네 주민인데 벌써 5번째 애용중?강추입니당?,"This is a steak restaurant!!I'm a local resident, but it's already my 5th time using it?I strongly recommend it?"
457,taste,세트 A먹었는데 부채살스테이크 고기질도 괜찮고 파스타도 맛있네요!!!추천합니당?,"I ate Set A, and the meat quality of the steak is good and the pasta is good too!!!I recommend it ?"
458,taste,직원분들도 친절하구 가게 안에 분위기도 굉장히 좋구 음식맛두 최고네요:) 로제파스타 진짜 맛있어요..!!!,"The staff are kind, the atmosphere inside the restaurant is very good, and the food taste is the best, too:) Rose pasta is really good.!!!"
459,taste,모든 음식이 너무 맛있었는데 특히 샐러드가 너무 감동적이었습니다 첫 맛부터 입맛을 확 잡아서 파스타랑 스테이크까지 흡입해버렸습니다 정말 넘 맛있어요 잘 먹었습니다 감사합니다!! (노래 선곡도 너무 좋아요) ,"All the food was so delicious and especially the salad was so touching From the first taste, I grabbed my appetite and even ate pasta and steak It's really good. Thank you for the food Thank you!! (The song selection is so good too)"
460,taste,너무 맛있어요 매장도 깨끗하고 음식도 맛이 있었습니다 ㅎㅎㅎ 다음에 또 오려고요~~,It was so good. The store was clean and the food was good I'm going to come back next time
461,taste,봉골레 맛있고 스테이크도 맛있네요 플레이팅도 예쁘구,"Vongole is good. Steak is good, too The plating is pretty, too"
462,taste,"오랜만에 만난 친구들과좋은 시간이였어요
사진에는 없지만 스테이크가 맛있어요
","I had a good time with my friends after a long time. It's not in the picture, but the steak is delicious."
463,taste,알리오올리오 파스타 너무 깔끔하고 맛있었어요! 토마토리조또도 적당하게 매콤하고 해물맛도 좋았어요~ 매장 내부가 넓은데 시끄럽지 않게 노래크기도 적당하고 너무 좋았습니다~~!,"The aglio e olio pasta was so neat and delicious! The tomato risotto was moderately spicy and the seafood flavor was good, too The inside of the store was spacious, but the volume was just right and it was great~~!"
464,taste,아이가 먹기도 좋게 매운맛도 조절할 수 있네요! 음식도 깔끔하고 좋아요~,You can control the spicy taste so that it's easy for children to eat! The food is clean and nice
465,taste,스테이크는 엄청 부드러운데 스테이크 찍어먹는 소스가 진짜 맛있어요..? 까르보나라는 먹다가 되게 느끼할 수도 있는데 전혀 느끼하다는 생각도 안들고 소스 싹싹 긁어서 다 먹었어요:) 배부른데도 계속 손이 가는 맛..?? 둘이서 스테이크 하나랑 파스타 하나 시켜먹으면 딱 배부르고 맛있게 먹을 수 있어요!! 잘먹었습니당?,"Steak is very soft, but the sauce with steak is really good..? Carbonara can be very greasy while eating it, but I didn't think it was greasy at all, so I scratched the sauce and ate it all :) It's a taste that I keep trying to eat even though I'm full..?? If you two order a steak and pasta, you can be full and delicious!! Thank you for the food ?"
466,taste,"기념일마다 오는 곳이에요!!
비싸지않고 맛있어요 :)",It's a place that comes every anniversary!! It's not expensive and delicious :)
467,taste,음식맛있고 좋아요! 매장이 청결하고 넓어용 ♡ 맛있게 잘 먹었습니다!,The food is delicious and good! The store is clean and spacious ♡ Thank you for the delicious meal!
468,taste,가성비 좋은 맛집입니다. 재방문 의사 있어요,It's a good restaurant with good cost-effectiveness. I'm willing to revisit
